N° de factura,Fecha de factura,ID Cliente,País,Cantidad,Monto
555722,06/06/2021 16:06,,United Kingdom,320,1498.09
577579,20/11/2021 15:52,14415,United Kingdom,38,111.18
547489,23/03/2021 11:44,17830,United Kingdom,17,99.15
552669,10/05/2021 15:05,16710,United Kingdom,142,324.76
571234,14/10/2021 14:28,15856,United Kingdom,112,47.04
539864,23/12/2020 09:55,15562,United Kingdom,39,134.55
567934,22/09/2021 17:56,16173,United Kingdom,32,109.2
559688,11/07/2021 15:32,12748,United Kingdom,4,5.8
539450,17/12/2020 16:53,15570,United Kingdom,78,196.75
547555,23/03/2021 16:35,14075,United Kingdom,270,307.92
575333,09/11/2021 13:54,13209,United Kingdom,357,599.95
546433,14/03/2021 08:37,12778,Netherlands,152,117.93
561113,25/07/2021 12:09,17841,United Kingdom,836,822.86
540866,12/01/2021 11:21,17324,United Kingdom,555,575.18
539436,17/12/2020 14:49,,United Kingdom,833,4390.32
576066,13/11/2021 15:44,16898,United Kingdom,169,189.34
578736,25/11/2021 11:33,12681,France,318,706.5
553702,18/05/2021 14:50,13263,United Kingdom,102,167.64
564639,26/08/2021 12:55,18036,United Kingdom,71,143.74
537685,08/12/2020 10:21,18077,United Kingdom,171,204.87
562032,02/08/2021 08:48,12347,Iceland,277,584.91
578738,25/11/2021 11:33,,United Kingdom,145,0
566323,12/09/2021 12:02,,United Kingdom,1,0
559514,08/07/2021 15:57,,United Kingdom,33,214.79
569411,04/10/2021 09:49,12989,United Kingdom,80,566.4
573841,01/11/2021 11:39,14995,United Kingdom,52,113.92
569799,06/10/2021 11:47,13602,United Kingdom,267,428.89
577162,18/11/2021 10:24,13323,United Kingdom,30,137.3
581404,08/12/2021 13:47,13680,United Kingdom,324,638.38
569930,06/10/2021 17:50,,United Kingdom,2,0
538908,15/12/2020 10:41,16954,United Kingdom,194,346.8
573918,01/11/2021 17:20,17576,United Kingdom,53,132.53
578100,23/11/2021 08:17,15814,United Kingdom,236,368.14
557772,22/06/2021 14:47,16458,United Kingdom,156,222
549696,11/04/2021 13:55,13089,United Kingdom,12,153
578086,22/11/2021 16:43,17519,United Kingdom,194,356.02
555200,01/06/2021 12:05,17315,United Kingdom,177,262.61
550945,21/04/2021 15:52,,United Kingdom,145,0
538127,09/12/2020 15:53,,United Kingdom,2,7.5
569246,03/10/2021 09:57,14096,United Kingdom,710,2900.99
543031,02/02/2021 15:26,14798,United Kingdom,76,75.68
575073,08/11/2021 13:10,13975,United Kingdom,552,741.22
556180,09/06/2021 11:29,,United Kingdom,40,0
574669,06/11/2021 12:16,13727,United Kingdom,120,223.08
556714,14/06/2021 10:49,14680,United Kingdom,555,976.25
551060,26/04/2021 12:12,16356,United Kingdom,1,2.1
537401,06/12/2020 14:37,,United Kingdom,145,0
543029,02/02/2021 15:13,13576,United Kingdom,111,349.89
545647,04/03/2021 12:46,12547,Spain,109,159.4
552666,10/05/2021 15:05,,United Kingdom,68,468.8
563719,18/08/2021 16:19,13576,United Kingdom,108,332.04
569635,05/10/2021 12:13,12748,United Kingdom,493,287.94
581378,08/12/2021 12:50,17673,United Kingdom,93,112.47
560224,15/07/2021 16:06,14572,United Kingdom,248,400.76
547065,20/03/2021 13:38,17068,United Kingdom,83,185.85
554628,25/05/2021 11:26,15039,United Kingdom,299,659.35
562163,03/08/2021 12:06,15628,United Kingdom,245,308.43
579143,28/11/2021 13:08,13882,United Kingdom,152,265.24
569860,06/10/2021 14:37,13812,Germany,67,139.88
561625,28/07/2021 14:03,16843,United Kingdom,1704,1024.44
572895,26/10/2021 14:39,12569,Germany,19,67.74
567459,20/09/2021 12:21,14221,United Kingdom,467,471.88
579332,29/11/2021 11:41,14408,United Kingdom,162,308.22
573292,28/10/2021 15:10,14416,United Kingdom,262,361
577176,18/11/2021 11:07,13305,United Kingdom,141,316.45
570419,10/10/2021 13:33,15608,United Kingdom,24,24.96
546216,10/03/2021 11:56,18173,United Kingdom,664,853.48
564860,31/08/2021 10:06,17725,United Kingdom,221,308.69
554040,20/05/2021 14:35,15290,United Kingdom,217,362.19
545645,04/03/2021 12:42,12755,Japan,3,17.55
565350,02/09/2021 14:42,14178,United Kingdom,114,180.47
578350,24/11/2021 09:51,15632,United Kingdom,205,306.35
570229,09/10/2021 13:30,15756,United Kingdom,75,168.12
575336,09/11/2021 13:58,14968,United Kingdom,127,147.59
561039,24/07/2021 12:02,16525,United Kingdom,598,452.42
580059,01/12/2021 13:22,17768,United Kingdom,379,861.85
563453,16/08/2021 14:34,,United Kingdom,145,0
556636,13/06/2021 15:30,,United Kingdom,451,1715.65
542545,28/01/2021 14:44,,United Kingdom,9,0
539316,16/12/2020 18:38,17848,United Kingdom,22,97.3
552280,08/05/2021 12:39,13561,United Kingdom,83,141.86
548562,01/04/2021 10:18,,Israel,30,110
573388,30/10/2021 14:44,14895,United Kingdom,520,965.78
569100,30/09/2021 12:19,12748,United Kingdom,192,381.87
541837,23/01/2021 10:32,17714,United Kingdom,92,153
567204,19/09/2021 10:43,15365,United Kingdom,325,765.15
553842,19/05/2021 12:24,12524,Germany,470,400.88
538905,15/12/2020 10:31,13611,United Kingdom,183,303.15
539743,21/12/2020 15:20,,United Kingdom,36,365.26
564078,22/08/2021 15:43,17083,United Kingdom,210,409.76
566623,14/09/2021 09:31,12756,Japan,144,112.08
539584,20/12/2020 12:54,,United Kingdom,1,0
575083,08/11/2021 13:31,18123,United Kingdom,392,323.48
571250,14/10/2021 16:49,17892,United Kingdom,36,91.8
557129,16/06/2021 19:59,17841,United Kingdom,204,463.6
565847,07/09/2021 12:44,,United Kingdom,758,5557.66
543282,06/02/2021 16:08,12956,United Kingdom,34,108.07
572025,20/10/2021 11:30,17651,United Kingdom,243,333.01
543372,07/02/2021 15:01,16321,Australia,21,67.95
557763,22/06/2021 14:10,17669,United Kingdom,300,453.72
569843,06/10/2021 13:29,14449,United Kingdom,311,313.4
575007,08/11/2021 11:20,14140,United Kingdom,517,540.99
564736,28/08/2021 13:42,16353,United Kingdom,204,505.8
578675,24/11/2021 18:13,14756,United Kingdom,416,738.96
571691,18/10/2021 14:34,13860,United Kingdom,80,184.64
547896,28/03/2021 11:34,17841,United Kingdom,119,246.61
580878,06/12/2021 12:18,14113,United Kingdom,231,471.9
546235,10/03/2021 12:42,14976,United Kingdom,46,115.57
551056,26/04/2021 11:51,16442,United Kingdom,291,285.37
555858,07/06/2021 14:12,14911,EIRE,192,254.31
544661,22/02/2021 13:59,15303,United Kingdom,248,574.02
570215,09/10/2021 11:53,16066,United Kingdom,356,364.59
552010,05/05/2021 17:26,14713,United Kingdom,196,292.42
563173,12/08/2021 13:27,17381,United Kingdom,320,528
545557,03/03/2021 15:30,12500,Germany,193,249.84
554672,25/05/2021 15:54,14415,United Kingdom,188,387.1
580292,02/12/2021 13:37,15856,United Kingdom,109,264.99
571218,14/10/2021 13:24,17451,United Kingdom,48,18.72
547552,23/03/2021 15:55,,United Kingdom,108,723.46
580558,05/12/2021 10:19,14931,Channel Islands,60,198.4
565672,06/09/2021 09:34,17700,United Kingdom,326,556.26
573556,31/10/2021 13:51,17675,United Kingdom,334,764.32
565858,07/09/2021 14:30,17949,United Kingdom,504,534.24
542267,26/01/2021 17:43,16882,United Kingdom,2,9.9
541848,23/01/2021 13:31,17611,United Kingdom,367,497.48
564838,30/08/2021 12:43,,United Kingdom,462,1704.22
578469,24/11/2021 12:36,12471,Germany,260,590.32
554842,26/05/2021 18:17,14740,United Kingdom,251,555.71
555847,07/06/2021 13:27,14880,United Kingdom,179,234.07
547821,25/03/2021 14:50,12621,Germany,484,960
569723,06/10/2021 09:32,12431,Australia,28,89.8
578098,22/11/2021 17:32,12936,United Kingdom,53,79.48
550827,21/04/2021 10:16,12670,France,278,633.05
572283,23/10/2021 11:42,15000,United Kingdom,218,490.52
546863,17/03/2021 15:41,16377,United Kingdom,1500,676.2
578267,23/11/2021 13:37,12748,United Kingdom,3,12.75
579536,30/11/2021 09:53,12957,United Kingdom,674,968.9
579400,29/11/2021 12:10,17306,United Kingdom,1024,696.8
565726,06/09/2021 11:58,14360,United Kingdom,745,1134.69
574044,02/11/2021 13:14,16210,United Kingdom,264,843.6
560552,19/07/2021 12:54,15311,United Kingdom,505,750.93
545470,03/03/2021 10:26,14483,United Kingdom,97,137.1
568177,25/09/2021 13:30,13536,United Kingdom,319,455.17
564651,26/08/2021 14:19,14646,Netherlands,576,0
550190,14/04/2021 19:16,15135,United Kingdom,43,139.05
550993,21/04/2021 19:51,15810,United Kingdom,280,476.8
565454,04/09/2021 16:08,17410,United Kingdom,49,117.15
544352,18/02/2021 10:16,15290,United Kingdom,149,298.73
552694,10/05/2021 15:25,12749,United Kingdom,262,859.1
565467,05/09/2021 09:49,14129,United Kingdom,178,315.78
576613,15/11/2021 16:34,13854,United Kingdom,60,310.04
538514,12/12/2020 14:27,15044,United Kingdom,311,835.95
567104,16/09/2021 13:33,15975,United Kingdom,243,371.01
542691,31/01/2021 12:34,13408,United Kingdom,472,631.36
545821,07/03/2021 12:50,13001,United Kingdom,338,591.02
541524,19/01/2021 10:49,17091,United Kingdom,240,594.7
561322,26/07/2021 13:03,15203,United Kingdom,426,301.98
561320,26/07/2021 12:57,16942,United Kingdom,103,191.89
567326,19/09/2021 14:38,14290,United Kingdom,78,293.54
544167,16/02/2021 13:14,14755,United Kingdom,134,506.02
564164,23/08/2021 13:30,17940,United Kingdom,300,75
558196,27/06/2021 12:38,16033,United Kingdom,267,626.41
561044,24/07/2021 12:26,13831,United Kingdom,122,357.4
538188,10/12/2020 10:29,,United Kingdom,1,2.95
567697,22/09/2021 08:41,16558,United Kingdom,307,416.14
565421,04/09/2021 12:10,16744,United Kingdom,98,161.82
554559,25/05/2021 10:28,,United Kingdom,145,0
537380,06/12/2020 13:12,15882,United Kingdom,48,100.8
568472,27/09/2021 11:50,12517,Germany,210,417.2
557781,22/06/2021 15:30,17389,United Kingdom,42,52.5
553673,18/05/2021 12:46,16814,United Kingdom,187,600.39
537334,06/12/2020 12:06,16719,United Kingdom,146,430.73
572885,26/10/2021 13:45,15311,United Kingdom,213,423.81
577112,17/11/2021 17:55,,United Kingdom,145,0
566023,08/09/2021 12:48,12955,United Kingdom,424,496.44
537391,06/12/2020 13:53,16550,United Kingdom,257,554.66
540553,10/01/2021 09:48,12500,Germany,243,344.94
539570,20/12/2020 12:05,15078,United Kingdom,144,327.6
570555,11/10/2021 11:03,17119,United Kingdom,306,547.25
573906,01/11/2021 15:12,16458,United Kingdom,112,195.02
543473,08/02/2021 15:01,,United Kingdom,1,0
551459,28/04/2021 16:04,,United Kingdom,145,0
542707,31/01/2021 12:50,18095,United Kingdom,194,205.3
554282,23/05/2021 14:01,15769,United Kingdom,848,1742.8
543934,14/02/2021 14:29,12993,United Kingdom,64,102.9
576562,15/11/2021 13:24,14522,United Kingdom,96,143.04
571272,16/10/2021 12:19,13878,United Kingdom,475,1281.53
569731,06/10/2021 09:48,13999,United Kingdom,142,308.44
564136,23/08/2021 11:16,14404,United Kingdom,164,309.24
562276,04/08/2021 10:23,17735,United Kingdom,538,954
541227,14/01/2021 15:29,16839,United Kingdom,80,349.2
572846,26/10/2021 12:14,14550,United Kingdom,207,340.79
566619,14/09/2021 09:16,13798,United Kingdom,196,327.8
546250,10/03/2021 14:14,14350,United Kingdom,183,282.93
569331,03/10/2021 13:39,16875,United Kingdom,581,957.33
547580,24/03/2021 10:48,13488,United Kingdom,259,713.95
568896,29/09/2021 13:13,16361,United Kingdom,206,334.94
557872,23/06/2021 12:42,14911,EIRE,187,370.85
543170,04/02/2021 09:03,17334,United Kingdom,290,296.52
566433,12/09/2021 14:54,16839,United Kingdom,438,987.94
564220,24/08/2021 09:34,,United Kingdom,1,0
548650,01/04/2021 13:22,14852,United Kingdom,368,490.4
547361,22/03/2021 12:31,15298,United Kingdom,168,365.36
571184,14/10/2021 11:09,15478,United Kingdom,288,826.83
563580,17/08/2021 15:53,16706,United Kingdom,165,291.53
555008,31/05/2021 10:24,17061,United Kingdom,66,382.7
547829,25/03/2021 15:24,16081,United Kingdom,241,410.53
555162,01/06/2021 10:15,12473,Germany,557,672.19
576889,16/11/2021 17:24,12748,United Kingdom,149,293.92
544928,24/02/2021 18:07,,United Kingdom,332,1336.1
569225,02/10/2021 14:25,16930,United Kingdom,185,195.31
546092,09/03/2021 11:54,17138,United Kingdom,126,380.5
552710,11/05/2021 07:35,13098,United Kingdom,1015,1974.06
580883,06/12/2021 12:21,16979,United Kingdom,58,231.74
547715,25/03/2021 08:50,12520,Germany,128,246.54
537455,07/12/2020 09:31,,United Kingdom,145,0
576603,15/11/2021 15:22,14911,EIRE,195,524.28
581256,08/12/2021 11:21,,United Kingdom,1074,4839.42
578032,22/11/2021 13:41,16633,United Kingdom,261,647.94
539714,21/12/2020 12:44,,United Kingdom,3,2.55
560890,21/07/2021 16:43,,United Kingdom,1,0
566074,09/09/2021 08:48,12535,France,104,344.9
548016,29/03/2021 11:39,16871,United Kingdom,36,35.04
563616,18/08/2021 09:39,13027,United Kingdom,3840,1536
557611,21/06/2021 12:35,17695,United Kingdom,358,353.6
542124,25/01/2021 14:45,14248,United Kingdom,102,302.58
580631,05/12/2021 12:13,16682,United Kingdom,170,110.86
547020,18/03/2021 15:42,17017,United Kingdom,287,368.36
550160,14/04/2021 15:46,17930,United Kingdom,172,390.6
571475,17/10/2021 14:42,15033,United Kingdom,250,344.38
551874,05/05/2021 07:37,16422,United Kingdom,222,385.14
579555,30/11/2021 11:08,16241,United Kingdom,357,609.4
558477,29/06/2021 16:04,,United Kingdom,145,0
556531,13/06/2021 11:49,15491,United Kingdom,321,765.03
543990,15/02/2021 09:59,15122,United Kingdom,236,397.04
554265,23/05/2021 12:38,,United Kingdom,15,33.03
541574,19/01/2021 12:52,12826,United Kingdom,266,212.72
560819,21/07/2021 10:53,,United Kingdom,2,0
568989,29/09/2021 16:41,14709,United Kingdom,160,311.3
579937,01/12/2021 10:10,13509,United Kingdom,135,98.1
572518,24/10/2021 14:49,16353,United Kingdom,48,237.6
563854,19/08/2021 15:24,12364,Belgium,555,623.92
543259,04/02/2021 16:07,,United Kingdom,145,0
561199,25/07/2021 14:45,14970,United Kingdom,50,337.5
579184,28/11/2021 15:17,16746,United Kingdom,93,301.2
566874,15/09/2021 13:32,,United Kingdom,4,5.9
550756,20/04/2021 12:02,14148,United Kingdom,16,157.2
546480,14/03/2021 11:38,13452,United Kingdom,1,295
553675,18/05/2021 12:52,13719,United Kingdom,108,205.84
562934,10/08/2021 16:56,,United Kingdom,355,1763.75
544059,15/02/2021 13:00,14534,United Kingdom,52,120.16
550513,18/04/2021 16:37,16928,United Kingdom,236,379.56
572723,25/10/2021 15:13,,United Kingdom,12,0
578719,25/11/2021 11:25,17348,United Kingdom,175,177.61
551776,04/05/2021 11:23,13268,United Kingdom,226,250.04
574491,04/11/2021 13:05,16318,United Kingdom,199,328.15
566087,09/09/2021 10:24,13319,United Kingdom,224,493.4
544644,22/02/2021 11:46,17002,United Kingdom,266,513.06
547877,27/03/2021 15:46,14573,United Kingdom,41,165.83
572318,23/10/2021 16:19,15436,United Kingdom,227,370.27
547971,28/03/2021 16:37,17917,United Kingdom,75,119.55
537179,05/12/2020 13:29,13767,United Kingdom,284,806.28
577531,20/11/2021 13:58,,United Kingdom,608,4785.89
564169,23/08/2021 13:55,14646,Netherlands,288,424.8
561195,25/07/2021 13:57,14796,United Kingdom,572,564.03
573875,01/11/2021 12:47,15018,United Kingdom,95,204.87
539840,22/12/2020 14:28,12383,Belgium,754,600.72
576637,16/11/2021 09:34,16079,United Kingdom,210,313.62
579262,29/11/2021 09:13,13599,United Kingdom,60,93.84
542151,26/01/2021 10:30,13491,United Kingdom,71,187.85
565783,06/09/2021 15:53,13122,United Kingdom,48,18.72
563534,17/08/2021 11:37,14323,United Kingdom,128,305.24
569537,04/10/2021 15:45,13269,United Kingdom,90,97.7
569741,06/10/2021 10:52,14626,United Kingdom,315,610.91
577138,18/11/2021 09:03,13079,United Kingdom,6,17.7
581324,08/12/2021 11:53,14217,United Kingdom,28,94.48
537674,08/12/2020 09:51,15628,United Kingdom,250,319.18
567507,20/09/2021 14:46,,United Kingdom,624,4102.39
569226,02/10/2021 14:31,16930,United Kingdom,4,11.8
554059,20/05/2021 16:25,14388,United Kingdom,356,458.94
545725,07/03/2021 11:32,16621,United Kingdom,47,162.85
545514,03/03/2021 12:06,15053,United Kingdom,257,222.65
554866,27/05/2021 10:41,13488,United Kingdom,291,493.27
581494,09/12/2021 10:13,12518,Germany,188,339.14
549166,06/04/2021 17:21,,United Kingdom,3,0
571824,19/10/2021 11:49,12472,Germany,923,1376.43
546394,11/03/2021 14:26,17164,United Kingdom,427,627.13
549583,11/04/2021 09:46,15214,United Kingdom,402,514.93
568149,25/09/2021 11:38,14285,United Kingdom,293,1247.53
563550,17/08/2021 12:50,14194,United Kingdom,214,508.12
548533,31/03/2021 17:17,13883,United Kingdom,457,980.41
551337,27/04/2021 16:54,16418,United Kingdom,87,145.91
558365,28/06/2021 15:28,13631,United Kingdom,40,250
567904,22/09/2021 16:34,12609,Germany,130,326.12
560241,17/07/2021 12:02,13967,United Kingdom,42,80.7
558195,27/06/2021 12:32,17735,United Kingdom,528,701.88
573494,31/10/2021 11:57,,United Kingdom,145,0
538657,13/12/2020 15:26,15867,United Kingdom,63,201.4
540172,05/01/2021 12:29,18109,United Kingdom,54,138.98
577543,20/11/2021 14:40,17636,United Kingdom,182,285.56
567793,22/09/2021 11:40,12657,France,259,618.44
537692,08/12/2020 10:40,14796,United Kingdom,434,671.21
537789,08/12/2020 12:49,14051,United Kingdom,214,623.42
548977,05/04/2021 11:54,,United Kingdom,13,13.85
542362,27/01/2021 12:49,,United Kingdom,145,0
571256,14/10/2021 17:16,,United Kingdom,1,2.89
576695,16/11/2021 12:25,16469,United Kingdom,106,187.71
551832,04/05/2021 13:11,15987,United Kingdom,24,9.36
538420,12/12/2020 12:03,12875,United Kingdom,1728,293.76
554923,27/05/2021 12:48,14735,United Kingdom,22,89.7
572052,20/10/2021 12:26,14646,Netherlands,1728,1244.16
569668,05/10/2021 13:47,16040,United Kingdom,175,437.37
538067,09/12/2020 13:59,15288,United Kingdom,66,165.65
555548,05/06/2021 13:16,17811,United Kingdom,99,147.05
578081,22/11/2021 16:31,14051,United Kingdom,240,958.2
578054,22/11/2021 14:59,14911,EIRE,239,616
543590,10/02/2021 11:44,17377,United Kingdom,144,216.58
537813,08/12/2020 13:38,18259,United Kingdom,116,376.3
568592,28/09/2021 10:42,17469,United Kingdom,172,441.8
557777,22/06/2021 15:11,,United Kingdom,145,0
570235,09/10/2021 14:30,13193,United Kingdom,50,117.88
545416,02/03/2021 13:35,17770,United Kingdom,231,603.17
550953,21/04/2021 16:17,,United Kingdom,398,1953.26
578914,27/11/2021 11:54,13782,United Kingdom,96,170.06
547671,24/03/2021 13:45,14560,United Kingdom,41,62.38
565147,01/09/2021 13:53,16187,United Kingdom,300,459.92
546737,16/03/2021 11:52,13358,United Kingdom,285,439.03
539181,16/12/2020 11:51,12748,United Kingdom,84,135.44
574514,04/11/2021 13:34,15311,United Kingdom,518,627
561926,01/08/2021 12:48,12749,United Kingdom,812,1866.43
544328,17/02/2021 16:35,14371,United Kingdom,34,100.5
565287,02/09/2021 11:42,12483,Sweden,163,309.45
580608,05/12/2021 11:39,16811,United Kingdom,84,232.3
539452,17/12/2020 17:06,15856,United Kingdom,266,741.22
572306,23/10/2021 15:11,17841,United Kingdom,321,511.05
574466,04/11/2021 11:53,18172,United Kingdom,154,335.72
554441,24/05/2021 12:22,13213,United Kingdom,182,320.48
545135,28/02/2021 12:06,,United Kingdom,145,0
574303,03/11/2021 16:28,13324,United Kingdom,560,684.12
546522,14/03/2021 12:41,13319,United Kingdom,175,373.84
543472,08/02/2021 15:01,,United Kingdom,1,0
553144,13/05/2021 13:29,17669,United Kingdom,338,619.5
580909,06/12/2021 13:27,18225,United Kingdom,160,330.28
574590,06/11/2021 10:44,18077,United Kingdom,166,335.86
571898,19/10/2021 14:20,13247,United Kingdom,78,85.8
572613,25/10/2021 11:28,15345,United Kingdom,81,393.54
543390,08/02/2021 10:02,,United Kingdom,145,0
575959,13/11/2021 12:27,14547,United Kingdom,700,1117.08
558310,28/06/2021 11:20,16671,United Kingdom,656,1382.88
578293,23/11/2021 14:36,15640,United Kingdom,364,886.86
549157,06/04/2021 17:13,,United Kingdom,145,0
575175,08/11/2021 18:07,,United Kingdom,84,0
561969,01/08/2021 13:31,17757,United Kingdom,153,206.69
556805,14/06/2021 15:15,15125,United Kingdom,124,213.8
574864,07/11/2021 12:29,14387,United Kingdom,388,840.82
549206,07/04/2021 10:38,15281,United Kingdom,32,104.4
550818,20/04/2021 17:10,15912,United Kingdom,66,141.49
576050,13/11/2021 14:44,15022,United Kingdom,1,39.95
549047,06/04/2021 10:07,17783,United Kingdom,53,112.41
578433,24/11/2021 12:21,17671,United Kingdom,248,474.16
545034,25/02/2021 16:42,13493,Switzerland,66,179.35
559319,07/07/2021 14:11,18013,United Kingdom,24,10.08
557885,23/06/2021 13:37,12465,Belgium,294,440.94
560635,20/07/2021 10:51,12521,Germany,309,599.68
551967,05/05/2021 13:19,16457,United Kingdom,140,208.36
537111,05/12/2020 12:08,14810,United Kingdom,84,180.44
580119,01/12/2021 16:37,17920,United Kingdom,66,187.78
